image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
10_A_2_stitch.rsml, root_5, e97f54c0-9591-4c51-ad6d-10b3527b87b7, 1.0762371, 1.064694, 0.060696106, 3.346231E-4, 108.6124524078705, 0.014740196, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_4, 9c706afc-3fe9-41b4-80e9-b2e2c930f6ce, 0.79324406, 0.7879141, 0.06458561, 5.113513E-4, 94.3242499095266, 0.021703321, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_4, 14cfbff4-1916-4aa7-aac5-538cc78e10a1, 1.139691, 1.1257588, 0.8821796, 0.06615134, 77.89537050265231, 0.17770723, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_2, b7388617-01bc-4afa-9f12-bef8da3e77ed, 3.2130766, 3.2059748, 0.16575466, 0.0010982378, 90.07290794367889, 0.016581515, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_1, b56d050d-86c6-45c7-bb0f-bf7c735bf6b8, 0.67104155, 0.6697038, 0.021778593, 6.270389E-5, 271.9124536508489, 0.011641856, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_0, e92ee027-dd18-4906-9542-0a4b8ad49418, 3.32131, 3.3130102, 0.81413525, 0.029779766, 82.90075852268028, 0.04797965, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
3_C_1_stitch.rsml, root_7, 6c83275f-5b4b-4ee5-899b-011046a813e9, 7.02805, 6.14923, 4.0001445, 0.2189703, 47.45026673018404, 0.20917924, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_C_1_stitch.rsml, root_6, f8a5507f-de0b-4270-b2a9-31846eb90176, 1.001305, 0.9605478, 0.42353868, 0.0144952955, 158.17804238438583, 0.12739912, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_C_1_stitch.rsml, root_5, f477dbf9-7d8c-498f-a2b4-9224f5e9b3e6, 14.532352, 14.225171, 29.095812, 4.865418, 285.13845928041826, 0.60229313, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_C_1_stitch.rsml, root_5, f8f7476c-4680-4f1c-b784-044c208793a7, 3.5703843, 3.1467416, 0.62628204, 0.014221251, 285.0861127106193, 0.054831825, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_C_1_stitch.rsml, root_4, ef2fcb3f-4f94-461b-8163-d957a48ee560, 3.8642802, 3.7750256, 6.450482, 1.1158744, 332.8212119895712, 0.49017033, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_C_1_stitch.rsml, root_4, e86c77ad-7ffb-4b73-8809-9e91b31abf6b, 3.2282126, 3.1912572, 0.7414714, 0.017848525, 234.60161640392712, 0.08918776, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_C_1_stitch.rsml, root_3, 7d70d29d-41be-4ba4-8ffd-c8ee359cd75e, 4.035255, 3.9976416, 7.007256, 1.0089117, 139.86493918174764, 0.5260024, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_C_1_stitch.rsml, root_1, 0ab09532-3bf0-4a4c-9d51-a8833d9bf17f, 3.1456234, 3.1000707, 1.5001342, 0.06993944, 253.60369444852284, 0.17602956, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_C_1_stitch.rsml, root_0, 4190f2a0-cd24-48d5-842c-9090a0552990, 6.28058, 6.014375, 2.6963952, 0.1346241, 235.5896442485045, 0.1499379, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
7_B_2_stitch.rsml, root_1, 05d41a5b-dab7-4728-940f-80c21d9e6890, 1.344256, 1.3241236, 2.9928033, 0.51586187, 33.367424114520325, 0.5675964, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
7_B_2_stitch.rsml, root_0, ddefbf5a-1d58-4a1d-914b-072328b10e99, 3.0320544, 2.8804576, 2.150349, 0.12596184, 170.87593778732983, 0.20884806, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_C_3_stitch.rsml, root_10, e0f63b5e-774c-4ab4-b96e-ec9fdcff2d1c, 2.125817, 2.082066, 0.8749068, 0.041895185, 292.55571686997195, 0.12092785, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_C_3_stitch.rsml, root_9, 99ff2d09-ebac-42f5-90ff-3a91d361d1e8, 3.399978, 3.2323203, 1.2084129, 0.036124907, 305.95204009668475, 0.110063106, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_C_3_stitch.rsml, root_8, fdef65c9-7bce-4063-b171-98dc3f0e9396, 2.738467, 2.699148, 0.3571647, 0.0056442074, 116.32437801859687, 0.03611368, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_C_3_stitch.rsml, root_7, 8b0ad867-1151-4c3a-8508-cca782bbac9b, 1.7707503, 1.6635013, 0.6371298, 0.044678967, 211.41570598324012, 0.17966896, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_C_3_stitch.rsml, root_6, ec9db836-9959-4feb-8a1b-653f46fa8c15, 6.3674088, 5.4385657, 2.691842, 0.10851056, 273.2189595560456, 0.1337008, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_C_3_stitch.rsml, root_4, cdcea407-e031-4bc0-a8a0-91ccae86308b, 2.8718219, 2.8625038, 1.6286372, 0.10846906, 237.47174385543653, 0.2089599, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_C_3_stitch.rsml, root_2, eeedcc42-842f-431f-ba2c-547d661453cd, 3.8607264, 3.84952, 0.35516894, 0.0027780388, 240.0688276646855, 0.03230157, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_C_3_stitch.rsml, root_2, a358b2f4-eb23-43fd-b4ea-07dd1a57e725, 2.3803558, 2.2201953, 0.84452367, 0.034449145, 213.88462812290294, 0.10057747, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_C_3_stitch.rsml, root_0, 6ba05748-ab68-4274-a8bc-ada79572c28a, 2.8415344, 2.8206627, 0.26062796, 0.0027148947, 246.29782358395371, 0.03416941, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_13, 87dc9d4f-bbd2-426e-8a50-20063cfb87fe, 2.3953667, 2.3851576, 2.226279, 0.19788921, 225.63819523157932, 0.29504725, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_12, e5bf1b75-2a1b-460f-aca1-69911aad05cb, 3.9951491, 3.9070444, 0.46879762, 0.0056586913, 210.3855222111054, 0.039591443, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_11, a4bf1434-1192-425d-a1ff-d177f5ad890b, 2.6647937, 2.6384299, 1.7240827, 0.11369154, 231.94871628878082, 0.20359172, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_10, cb54af73-4e7c-4fac-ba96-58fdae538b0e, 2.8602982, 2.8034883, 3.0162795, 0.28187484, 140.30660653423735, 0.32370585, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_9, 73e12e6f-4997-4400-8fff-6d52b6923bef, 6.0304055, 5.9660087, 1.965394, 0.06438526, 116.70833027259998, 0.09829963, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_8, 9b6586c0-fbfc-4651-a663-8b703afea278, 3.2395291, 3.2241306, 3.7896538, 0.39551553, 235.9692661625738, 0.30392554, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_7, ffe293e2-7099-4142-a84a-4974a8b1d7c4, 6.415525, 6.2984834, 1.54785, 0.045985695, 240.58576370182874, 0.0696313, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_5, ba54ad3e-189c-4b05-97cf-1b0dd43dacd9, 6.0697436, 5.899381, 0.9796542, 0.018666754, 225.4637931813122, 0.055845324, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_4, aa232a10-d347-421b-9a4d-94836efcd1ea, 1.8579346, 1.8546026, 0.46349764, 0.011603497, 214.4188035575113, 0.078251265, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_4, 37923888-3b71-45d4-a27d-866f58b94353, 2.2864983, 2.2171316, 0.58435386, 0.018604033, 305.102719733772, 0.09646713, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_2, cedf5d51-6bfa-49c1-a569-c1a0c766b55f, 2.245713, 2.2114062, 0.22680268, 0.0033109367, 102.19555115434605, 0.041212153, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_1, 604aca10-590e-4cab-9b51-3d4d1c02d9c8, 3.7134924, 3.61102, 1.3552222, 0.06981537, 243.3255711439743, 0.11997324, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_C_1_stitch.rsml, root_0, 63e0a4bd-81d0-4a88-851b-43db00219bf1, 2.7577965, 2.7396405, 0.6465803, 0.014436949, 304.3541310007386, 0.087399215, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
2_B_2_stitch.rsml, root_2, 2b9c7b19-12f9-4f2c-b88f-c57fb7d192d4, 3.7862763, 3.607858, 2.0996578, 0.16349466, 102.14896243401739, 0.17166777, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
2_B_2_stitch.rsml, root_1, 9b050c7e-fda4-45c1-9fed-c48cc8eed505, 29.76788, 29.54365, 8.120677, 0.37730798, 90.14640077914822, 0.1126214, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
2_B_2_stitch.rsml, root_0, 29b69d11-874b-4ca0-a667-0c02531de1b3, 7.591416, 7.217893, 5.5701904, 0.39625683, 236.55349322342002, 0.23803191, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_C_2_stitch.rsml, root_10, 08b640c7-b909-4672-b539-5ad9a270f2ff, 2.7311437, 2.7308495, 2.2336366, 0.1453708, 57.53842198334703, 0.26084644, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_C_2_stitch.rsml, root_9, 73456bed-6da8-4200-8689-9b90e86a04cd, 2.4368699, 2.350818, 1.2987058, 0.077408455, 45.77544970418356, 0.16303124, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_C_2_stitch.rsml, root_8, f5917299-0686-4b72-bf56-134f1c239277, 1.188901, 1.188901, 0.5448434, 0.020128895, 46.49249320853525, 0.14582838, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_C_2_stitch.rsml, root_7, 16312226-583d-4e02-b2bb-d3741472d62f, 3.1084518, 2.9101434, 5.4531727, 0.8966199, 59.68118892976343, 0.517284, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_C_2_stitch.rsml, root_6, f8f40d99-e4da-4b01-81a9-6c332db58ceb, 3.1416755, 3.131062, 0.78926563, 0.03309428, 225.85807268134036, 0.073248476, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_C_2_stitch.rsml, root_6, bece7948-f1c1-4788-8fbf-317bda5e7433, 2.6929884, 2.592075, 3.6005542, 0.4360799, 113.55407378180722, 0.31072423, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_C_2_stitch.rsml, root_5, dc33724b-85b5-495e-b685-4c3199d5d6e9, 1.0995039, 1.0983244, 0.06192172, 3.5987073E-4, 29.200223249058, 0.022231977, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_C_2_stitch.rsml, root_4, 15001d07-a81b-432c-839e-1a3fd906241e, 2.7214067, 2.6388862, 5.956263, 1.1223321, 32.158251820090875, 0.6960735, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_C_2_stitch.rsml, root_3, 5568ef92-01c5-4580-ae34-2053e28762b9, 4.330875, 4.3095894, 0.45246482, 0.0038776223, 336.3709432634969, 0.036019802, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_C_2_stitch.rsml, root_2, 79e6b0b8-a770-489c-b4d5-33be62d3159a, 3.764738, 3.5611255, 0.9698632, 0.028206263, 190.62198735708, 0.079574905, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_C_2_stitch.rsml, root_1, 0ed1c93e-8dcb-436a-925e-fe3e4ff17fa8, 2.067477, 2.042813, 0.62161696, 0.018540932, 342.3297368991994, 0.09037054, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_C_2_stitch.rsml, root_0, 9a4babe1-9659-4a7d-b8b1-a2e3a3111082, 3.2830083, 3.246142, 1.3049573, 0.059573468, 311.04402808519933, 0.16407143, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_25, b894a14e-b61a-4f1e-aea3-3f2604acb72c, 2.1009204, 2.057604, 2.2988713, 0.25180998, 169.14481268181174, 0.26037085, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_24, 18cac29e-041e-41c4-b618-be87db27328a, 1.9807521, 1.9796257, 0.057885733, 1.3461799E-4, 219.95631112520743, 0.009302326, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_23, 4424d723-a6b4-4190-9c7c-4010f8d7f277, 2.6835651, 2.5014024, 1.5917932, 0.09688825, 229.4068750495389, 0.23048967, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_20, 9a01ac82-3d2d-4000-ba8b-90245edc51aa, 2.5283225, 2.5213695, 2.0346885, 0.19754325, 233.60110297354697, 0.25098956, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_19, 0264907a-4a92-40ed-b4cb-c2509e464776, 2.5961041, 2.5246646, 0.99147177, 0.050660174, 211.3910626607147, 0.101339705, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_18, 3f61c3be-2f2a-4a39-a33e-e7a073509ba4, 3.170662, 3.001923, 1.4296752, 0.054665588, 292.174701597312, 0.13532224, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_17, 036d1620-0297-4f9f-948a-b31f5697a008, 1.9838185, 1.9409461, 0.7860573, 0.04339237, 34.9978517411049, 0.12322362, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_16, 7d745558-0fe8-47e0-913c-27516769ac22, 2.4276738, 2.4244447, 0.83709425, 0.023732176, 224.66296716150654, 0.11136324, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_15, 736008ed-1d0a-45b1-b91d-017e1ecb4200, 1.2616992, 1.260981, 0.37353322, 0.0111057805, 33.497337727628555, 0.12248258, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_15, f25fd6ed-6341-40ea-9df9-8faea4cc4c55, 6.9831195, 6.755601, 1.4856641, 0.038197495, 229.62224457444776, 0.05660273, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_14, d1febd34-84cf-4ba2-8774-1bbc2e89f9e0, 3.4253707, 3.419685, 0.7163882, 0.012647353, 199.27493545051573, 0.061843403, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_13, 6a49c45b-d59d-4419-b4d9-f1a5df2b88e1, 2.6560504, 2.644699, 0.17602266, 0.001242755, 250.46158886426355, 0.026059508, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_12, b7b95154-a9ec-43ad-9c53-0849d5a03bd4, 4.4229836, 4.0746427, 3.4005806, 0.22599636, 244.39539733405172, 0.23729053, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_13, cf6d30c3-4fb6-4e82-966c-0e49fb95a0df, 1.0961818, 0.96999186, 0.55128473, 0.022120658, 205.17314530828023, 0.15436123, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_12, ec5bb2dc-8409-4c57-a409-3e1fc5f4b09f, 3.0827193, 3.009341, 0.67679614, 0.03216867, 260.2989464012928, 0.10222965, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_10, 183da017-6c9c-4256-a92f-4a86161753d2, 2.5440264, 2.3446212, 1.5999917, 0.10850633, 232.99775138302473, 0.21242642, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_8, 4ed16ce7-8acb-4f0c-bf65-b9b8d3a6ab4b, 2.6909251, 2.5685143, 1.0346018, 0.035885874, 209.0784015888834, 0.14985767, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_7, 895bd906-0248-4d8c-9c16-774c5c7d0481, 6.231692, 6.072302, 4.2420006, 0.27879763, 222.20515090943414, 0.23425841, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_6, bf577e99-a18f-412e-a861-2f5daff2a647, 4.1516223, 3.902892, 2.1047537, 0.114051044, 230.27275179099976, 0.11487696, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_5, 41785406-4550-4afc-92a7-b509a375f3fd, 3.7558405, 3.0019774, 0.72341436, 0.013406902, 219.65074212211942, 0.06483288, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_4, c2888a55-c9de-439e-977a-a7a3b594efc2, 2.7736897, 2.7701714, 0.7939423, 0.030277895, 268.5548965794107, 0.099099696, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_3, 4da6a03a-a04a-437b-b3a3-b9f9b9ad6be8, 1.4686712, 1.4534205, 0.7434668, 0.031618528, 214.32762053209163, 0.1507504, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_2, bdb8035c-e17d-405a-81bf-7f429c5df496, 1.7844332, 1.6965888, 1.8453702, 0.158008, 227.84964656028936, 0.2907439, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_2, ff3ce175-e7ba-4175-b0c7-c1045211070e, 2.3876019, 2.3215253, 1.0226612, 0.035926726, 271.22834190358043, 0.13640383, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_1, 70567486-bcc8-4351-b904-bbd444938edf, 2.0318015, 2.0017836, 0.4922427, 0.010247783, 299.8370810157991, 0.08371577, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_B_1_stitch.rsml, root_0, 1c72c2b2-d1d1-4676-ba01-1547188305d4, 4.1100054, 4.033854, 0.5529254, 0.0070733074, 278.52006061618926, 0.05114478, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
7_C_2_stitch.rsml, root_1, 7b2a3a52-b254-48b3-82ad-ade84179d8a3, 2.544224, 1.9874456, 1.571637, 0.11341465, 212.47316953091982, 0.17120755, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
7_C_2_stitch.rsml, root_0, e1fcf5eb-40ab-4397-8d5d-a4c2b0a55eb8, 2.9492466, 2.9425502, 1.0827163, 0.037051264, 118.28921853713445, 0.10645825, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_A_3_stitch.rsml, root_13, ea6a1c37-76cf-4e1f-9b49-72ab07e2f3b3, 5.2572885, 5.0547347, 2.6476002, 0.26210743, 231.2472831817772, 0.1495778, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_A_3_stitch.rsml, root_12, 7deec1ae-4bc6-466a-8a23-4e9af7722323, 5.2573113, 4.825071, 5.112575, 0.448008, 214.90089196950916, 0.27752075, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_A_3_stitch.rsml, root_11, dbb55947-a776-41e4-a06a-30d8c2a3f458, 2.2192602, 2.1675403, 0.43277383, 0.008236403, 156.88605746136457, 0.06432617, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_A_3_stitch.rsml, root_10, 05412c89-6b84-43ae-aa92-d0d5958559df, 2.4923308, 2.4671052, 0.7590445, 0.023438398, 180.30823778582067, 0.09105492, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_A_3_stitch.rsml, root_7, 6e9ca581-2f45-4af6-99c4-80d4894702dc, 4.546192, 4.527416, 0.39234453, 0.00468445, 75.49516689622897, 0.039750114, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_A_3_stitch.rsml, root_6, fc63cd26-1b57-4805-9a11-f0d8e1f32682, 1.5205094, 1.4874351, 0.5392908, 0.019323155, 212.3725471840672, 0.15026225, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_A_3_stitch.rsml, root_5, a1dfc508-5b3b-465f-bb33-98d4b4fcd317, 4.5280604, 4.474129, 0.9137331, 0.0208175, 60.84284701323168, 0.06320398, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_A_3_stitch.rsml, root_4, b975cec7-cbd4-42d6-a676-76be4f01a752, 3.7736146, 3.2146196, 4.189977, 0.45755982, 57.26730103933795, 0.28212848, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_A_3_stitch.rsml, root_2, 29359867-ba06-43f1-84e7-f530f752ff57, 2.3272693, 2.2514923, 0.17202632, 0.0010369853, 309.9829172165028, 0.025388004, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_A_3_stitch.rsml, root_1, c7535cbd-1b10-42f3-b2de-e6688bcba5df, 1.682581, 1.6719244, 0.42824945, 0.0094882175, 130.9059166512253, 0.07521386, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_A_3_stitch.rsml, root_0, e4953ab8-3ca8-4586-866c-5d518c2e3dc7, 2.2163389, 2.2139673, 0.6549277, 0.024339763, 16.442766889004208, 0.094759315, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_1_stitch.rsml, root_8, 4fe16ade-c1ec-4cef-b597-8001f1644635, 2.5703516, 2.161878, 0.8254932, 0.03676476, 56.515474796637974, 0.10949354, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_1_stitch.rsml, root_6, cfb7494a-3270-484a-a170-e0b0a469db15, 4.36622, 4.2578783, 0.7042238, 0.014234669, 312.79905885281244, 0.060494862, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_1_stitch.rsml, root_5, 7642f3f5-98b7-4c14-97fc-748105ea6b2a, 1.0979471, 1.0288662, 1.6267375, 0.18082769, 194.34243237912096, 0.38445693, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_1_stitch.rsml, root_4, f4c23cfe-faec-4520-9db9-37f32c37e13d, 2.4339647, 1.9169116, 0.8236576, 0.02369758, 171.19456611211092, 0.10421032, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_1_stitch.rsml, root_2, a1fb0031-0a84-4ccf-956a-6be8c578dd55, 1.0382905, 0.9007554, 0.5815839, 0.026445733, 231.5015574641984, 0.15680043, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_1_stitch.rsml, root_1, f3e31146-fc0b-43fc-9a77-de2a47d149a5, 1.9709638, 1.8388351, 0.82386786, 0.029592238, 213.49634552896606, 0.14157777, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_1_stitch.rsml, root_0, 45a1022a-9a3b-482c-8d1b-dcafd389010f, 1.9127975, 1.7465662, 0.7031875, 0.02158654, 244.329281102886, 0.12022331, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
1_B_3_stitch.rsml, root_11, 7775da02-8c70-4cbb-9ca9-2fe91e7afec8, 2.6490374, 2.5904596, 4.08751, 0.511556, 44.760104518020725, 0.48301938, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
1_B_3_stitch.rsml, root_10, 061d2504-57c7-417a-8167-b91a0fd7fa6f, 3.1825383, 3.144996, 2.817637, 0.22824939, 17.803127128259185, 0.30036962, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
1_B_3_stitch.rsml, root_9, ab4b69c7-34ce-4699-867e-619e371dcd2d, 1.4166546, 1.3837117, 1.4637429, 0.12566426, 184.1101396439032, 0.32103708, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
1_B_3_stitch.rsml, root_0, 54dda048-0922-407c-a539-c38ae7b11a32, 1.8239292, 1.6215395, 3.3483422, 0.46383786, 175.67394077358867, 0.48954603, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
